tank_num, date, int_pos,pair_id,status, phase, cond, subject, app_int, app_n, app_p, fsp_int, fsp_n, fsp_p, sb_int, sb_n, sb_p, mwr_p, l_int, l_n
F2B, 2017.05.25,D,31,S,experiment,treatment, nm,0,3,0,0,0,0,0,0,0,0,121.2110,91.512
F2B, 2017.05.25,D,31,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,121.2110,121.211
F1A, 2017.05.24,A,32,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,167.6000,167.6
F1A, 2017.05.24,A,32,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,167.6000,167.6
F1A, 2017.05.25,A,32,F,experiment,treatment, nm,0,3,0,0,2,0,0,0,0,0,122.4450,28.354
F1A, 2017.05.25,A,32,F,experiment,treatment, nf,0,12,0,0,0,0,0,1,0,0,122.4450,28.354
F1A, 2017.05.24,B,32,F, habituation,treatment, nm,21,0,0,0,0,0,0,0,0,0,32.1680,152.168
F1A, 2017.05.24,B,32,F, habituation,treatment, nf,35,0,0,0,0,0,0,0,0,0,32.9050,152.168
F1A, 2017.05.25,B,32,F,experiment,treatment, nm,12,0,0,6,0,0,0,0,0,0,22.2110,121.55
F1A, 2017.05.25,B,32,F,experiment,treatment, nf,54,0,0,1,0,0,0,0,0,0,6.2200,121.55
F1B, 2017.05.24,C,32,F, habituation,treatment, m,55,0,0,1,0,0,0,0,0,0,18.8370,138.837
F1B, 2017.05.24,C,32,F, habituation,treatment, f,35,0,0,2,0,0,0,0,0,0,32.7140,138.837
F1B, 2017.05.25,C,32,F,experiment,treatment, m,27,0,1,3,0,0,0,0,0,0,1.8890,121.889
F1B, 2017.05.25,C,32,F,experiment,treatment, f,24,0,0,1,0,0,0,0,0,0,4.8050,121.889
F1B, 2017.05.24,D,32,F, habituation,treatment, m,29,0,1,1,0,0,1,0,0,0,1.5290,121.529
F1B, 2017.05.24,D,32,F, habituation,treatment, f,23,0,0,4,0,0,0,0,0,0,34.5000,121.529
F1B, 2017.05.25,D,32,F,experiment,treatment, m,29,0,0,5,0,0,0,0,0,0,12.2000,124.315
F1B, 2017.05.25,D,32,F,experiment,treatment, f,38,0,0,2,0,0,0,0,0,0,4.3150,124.315
F2A, 2017.05.24,A,33,S, habituation,treatment, m,32,1,1,1,1,0,0,0,0,0,0.6190,41.247
F2A, 2017.05.24,A,33,S, habituation,treatment, f,20,0,0,1,1,0,1,0,0,0,6.8000,99.725
F1A, 2017.05.25,A,33,S,experiment,treatment, m,24,0,0,0,0,0,0,0,0,1,2.4450,122.445
F1A, 2017.05.25,A,33,S,experiment,treatment, f,9,1,0,4,1,0,0,0,0,0,13.3250,23.892
F2A, 2017.05.24,B,33,S, habituation,treatment, m,35,1,1,0,1,1,0,0,0,0,2.8160,90.666
F2A, 2017.05.24,B,33,S, habituation,treatment, f,12,1,3,2,0,0,0,0,0,0,4.4100,94.568
F1A, 2017.05.25,B,33,S,experiment,treatment, m,9,0,0,2,0,0,0,0,0,0,1.5500,121.55
F1A, 2017.05.25,B,33,S,experiment,treatment, f,30,0,0,1,0,0,0,0,0,0,4.2390,121.55
F2B, 2017.05.24,C,33,S, habituation,treatment, nm,8,0,0,3,1,0,0,0,0,0,3.1460,64.616
F2B, 2017.05.24,C,33,S, habituation,treatment, nf,4,1,0,0,0,0,0,0,0,0,26.3340,53.952
F1B, 2017.05.25,C,33,S,experiment,treatment, nm,1,0,0,0,0,0,0,0,0,0,121.8890,121.889
F1B, 2017.05.25,C,33,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,121.8890,121.889
F2B, 2017.05.24,D,33,S, habituation,treatment, nm,1,0,0,1,1,0,0,0,0,0,12.3300,70.371
F2B, 2017.05.24,D,33,S, habituation,treatment, nf,0,1,0,0,0,0,0,0,0,0,126.9760,70.371
F1B, 2017.05.25,D,33,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,124.3150,124.315
F1B, 2017.05.25,D,33,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,124.3150,124.315
F2A, 2017.05.24,A,34,F, habituation,treatment, nm,0,0,0,1,0,0,0,0,0,0,29.5090,120.619
F2A, 2017.05.24,A,34,F, habituation,treatment, nf,0,0,0,1,0,0,0,0,0,0,31.0290,120.619
F2A, 2017.05.25,A,34,F,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,122.5180,122.518
F2A, 2017.05.25,A,34,F,experiment,treatment, nf,0,4,0,0,1,0,0,0,0,0,122.5180,62.083
F2A, 2017.05.24,B,34,F, habituation,treatment, nm,0,0,0,3,0,0,0,0,0,0,66.4970,122.816
F2A, 2017.05.24,B,34,F, habituation,treatment, nf,5,0,1,1,1,0,0,0,0,0,13.4230,96.159
F2A, 2017.05.25,B,34,F,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,121.0570,121.057
F2A, 2017.05.25,B,34,F,experiment,treatment, nf,15,0,0,2,0,0,0,0,0,0,1.0570,121.057
F2B, 2017.05.24,C,34,F, habituation,treatment, m,39,0,0,6,0,0,0,0,0,0,3.1460,123.146
F2B, 2017.05.24,C,34,F, habituation,treatment, f,13,3,1,2,0,0,0,0,0,0,4.0370,26.1
F2B, 2017.05.25,C,34,F,experiment,treatment, m,19,3,0,0,1,0,0,0,0,0,2.1450,26.285
F2B, 2017.05.25,C,34,F,experiment,treatment, f,11,0,2,1,0,0,2,0,0,0,4.4210,122.145
F2B, 2017.05.24,D,34,F, habituation,treatment, m,35,2,0,1,1,0,2,0,0,0,6.9760,69.133
F2B, 2017.05.24,D,34,F, habituation,treatment, f,5,2,0,3,5,0,0,0,0,0,22.4260,28.912
F2B, 2017.05.25,D,34,F,experiment,treatment, m,18,6,0,2,2,0,0,0,0,0,1.2110,13.907
F2B, 2017.05.25,D,34,F,experiment,treatment, f,8,1,0,1,0,0,1,0,0,0,1.9660,90.109
F5A, 2017.05.31,A,35,S, habituation,treatment, m,22,0,0,2,0,0,0,0,0,0,16.9360,136.936
F5A, 2017.05.31,A,35,S, habituation,treatment, f,31,0,0,0,0,0,0,0,0,0,18.1090,136.936
F6A, 2017.06.03,A,35,S,experiment,treatment, m,52,0,0,0,0,0,0,0,0,0,0.0000,120.0000
F6A, 2017.06.03,A,35,S,experiment,treatment, f,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F5A, 2017.05.31,B,35,S, habituation,treatment, m,20,0,0,0,0,0,0,0,0,0,2.0600,120.0000
F5A, 2017.05.31,B,35,S, habituation,treatment, f,27,0,2,1,0,0,0,0,0,0,0.0000,120.0000
F6A, 2017.06.03,B,35,S,experiment,treatment, m,29,0,1,1,1,0,0,0,0,0,0.5020,120.502
F6A, 2017.06.03,B,35,S,experiment,treatment, f,0,0,0,0,1,0,0,0,0,0,120.5020,76.455
F5B, 2017.05.31,C,35,S, habituation,treatment, nm,4,0,0,3,0,0,0,0,0,0,14.9580,123.697
F5B, 2017.05.31,C,35,S, habituation,treatment, nf,5,0,0,4,0,0,0,0,0,0,11.8630,123.697
F6B, 2017.06.03,C,35,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,121.3660,121.366
F6B, 2017.06.03,C,35,S,experiment,treatment, nf,1,0,0,3,0,0,0,0,0,0,47.0460,121.366
F5B, 2017.05.31,D,35,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,135.6850,135.685
F5B, 2017.05.31,D,35,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,135.6850,135.685
F6B, 2017.06.03,D,35,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,121.7010,121.701
F6B, 2017.06.03,D,35,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,121.7010,121.701
F5A, 2017.05.31,A,36,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,136.9360,136.936
F5A, 2017.05.31,A,36,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,136.9360,136.936
F5A, 2017.06.03,A,36,F,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F5A, 2017.06.03,A,36,F,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F5A, 2017.05.31,B,36,F, habituation,treatment, nm,12,0,0,2,0,0,0,0,0,0,10.7390,120.0000
F5A, 2017.05.31,B,36,F, habituation,treatment, nf,2,0,0,8,0,0,0,0,0,0,20.4550,120.0000
F5A, 2017.06.03,B,36,F,experiment,treatment, nm,9,0,0,2,0,0,0,0,0,0,12.4510,123.118
F5A, 2017.06.03,B,36,F,experiment,treatment, nf,10,0,0,4,0,0,0,0,0,0,3.9750,123.118
F5B, 2017.05.31,C,36,F, habituation,treatment, m,38,0,0,0,0,0,0,0,0,0,3.6970,123.697
F5B, 2017.05.31,C,36,F, habituation,treatment, f,19,0,0,2,0,0,0,0,0,0,13.7020,123.697
F5B, 2017.06.03,C,36,F,experiment,treatment, m,37,0,4,0,0,0,0,0,0,0,4.6210,124.621
F5B, 2017.06.03,C,36,F,experiment,treatment, f,20,0,0,1,0,0,0,0,0,0,4.6210,124.621
F5B, 2017.05.31,D,36,F, habituation,treatment, m,16,0,2,3,0,0,0,0,0,1,15.6850,135.685
F5B, 2017.05.31,D,36,F, habituation,treatment, f,3,0,0,3,0,0,1,0,0,0,81.0890,135.685
F5B, 2017.06.03,D,36,F,experiment,treatment, m,30,0,1,4,0,0,2,0,0,0,36.9360,156.936
F5B, 2017.06.03,D,36,F,experiment,treatment, f,18,0,0,4,0,0,0,0,0,0,51.7520,156.936
F6A, 2017.05.31,A,37,S, habituation,treatment, m,30,0,6,0,0,0,0,0,0,0,56.9810,176.981
F6A, 2017.05.31,A,37,S, habituation,treatment, f,0,0,0,0,0,0,0,0,0,0,176.9810,176.981
F5A, 2017.06.03,A,37,S,experiment,treatment, m,48,0,0,0,0,0,0,0,0,0,6.3640,120.0000
F5A, 2017.06.03,A,37,S,experiment,treatment, f,44,0,0,0,0,0,0,0,0,0,0.0000,120.0000
F6A, 2017.05.31,B,37,S, habituation,treatment, m,45,0,1,0,0,0,0,0,0,0,4.6210,124.621
F6A, 2017.05.31,B,37,S, habituation,treatment, f,0,0,0,0,0,0,0,0,0,0,124.6210,124.621
F5A, 2017.06.03,B,37,S,experiment,treatment, m,24,0,0,1,0,0,0,0,0,0,3.1180,123.118
F5A, 2017.06.03,B,37,S,experiment,treatment, f,31,0,1,0,0,0,0,0,0,0,3.1180,123.118
F6B, 2017.05.31,C,37,S, habituation,treatment, nm,5,0,4,2,0,0,0,0,0,0,41.1040,123.053
F6B, 2017.05.31,C,37,S, habituation,treatment, nf,1,0,0,1,0,0,0,0,0,0,35.7510,123.053
F5B, 2017.06.03,C,37,S,experiment,treatment, nm,17,0,0,2,0,0,0,0,0,0,8.0950,124.621
F5B, 2017.06.03,C,37,S,experiment,treatment, nf,3,0,0,2,0,0,0,0,0,0,19.1390,124.621
F6B, 2017.05.31,D,37,S, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,122.2800,122.28
F6B, 2017.05.31,D,37,S, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,122.2800,122.28
F5B, 2017.06.03,D,37,S,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,156.9360,156.936
F5B, 2017.06.03,D,37,S,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,156.9360,156.936
F6A, 2017.05.31,A,38,F, habituation,treatment, nm,0,0,0,0,0,0,0,0,0,0,176.9810,176.981
F6A, 2017.05.31,A,38,F, habituation,treatment, nf,0,0,0,0,0,0,0,0,0,0,176.9810,176.981
F6A, 2017.06.03,A,38,F,experiment,treatment, nm,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F6A, 2017.06.03,A,38,F,experiment,treatment, nf,0,0,0,0,0,0,0,0,0,0,120.0000,120.0000
F6A, 2017.05.31,B,38,F, habituation,treatment, nm,33,0,0,2,0,0,0,0,0,0,6.5410,124.621
F6A, 2017.05.31,B,38,F, habituation,treatment, nf,20,0,0,1,0,0,0,0,0,0,6.5410,124.621
F6A, 2017.06.03,B,38,F,experiment,treatment, nm,2,0,0,1,3,0,0,0,0,0,16.1590,76.039
F6A, 2017.06.03,B,38,F,experiment,treatment, nf,10,1,0,1,2,0,0,0,0,0,7.5690,76.792
F6B, 2017.05.31,C,38,F, habituation,treatment, m,31,0,0,8,0,0,1,0,0,0,10.9630,123.053
F6B, 2017.05.31,C,38,F, habituation,treatment, f,17,0,0,9,0,0,0,0,0,0,3.0530,123.053
F6B, 2017.06.03,C,38,F,experiment,treatment, m,14,0,0,0,0,0,0,0,0,0,8.4440,121.366
F6B, 2017.06.03,C,38,F,experiment,treatment, f,33,0,2,0,0,0,0,0,0,0,1.3660,121.366
F6B, 2017.05.31,D,38,F, habituation,treatment, m,21,0,0,3,0,0,3,0,0,0,48.3770,122.28
F6B, 2017.05.31,D,38,F, habituation,treatment, f,36,0,3,2,0,0,2,0,0,0,2.2800,122.28
F6B, 2017.06.03,D,38,F,experiment,treatment, m,23,0,0,0,2,0,0,0,0,0,5.8660,84.37
F6B, 2017.06.03,D,38,F,experiment,treatment, f,18,0,1,0,0,3,0,0,0,0,1.7010,121.701
F1A, 2017.05.31,A,39,F, habituation,control, m,62,0,0,1,0,0,1,0,0,0,1.3560,121.356
F1A, 2017.05.31,A,39,F, habituation,control, f,24,0,1,1,0,0,0,0,0,0,3.3750,121.356
F1A, 2017.06.03,A,39,F,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,123.7480,123.748
F1A, 2017.06.03,A,39,F,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,123.7480,123.748
F1A, 2017.05.31,B,39,F, habituation,control, m,47,0,0,1,0,0,0,0,0,0,4.9950,124.061
F1A, 2017.05.31,B,39,F, habituation,control, f,17,0,6,1,0,0,0,0,0,0,4.0610,124.061
F1A, 2017.06.03,B,39,F,experiment,control, nm,3,0,0,4,0,0,0,0,0,0,20.0910,120.876
F1A, 2017.06.03,B,39,F,experiment,control, nf,5,0,0,3,1,0,0,0,0,0,25.5630,88.826
F1B, 2017.05.31,C,39,F, habituation,control, nm,1,0,0,1,0,0,0,0,0,0,47.8950,129.433
F1B, 2017.05.31,C,39,F, habituation,control, nf,9,6,0,1,0,0,0,0,0,0,27.3670,105.252
F1B, 2017.06.03,C,39,F,experiment,control, m,34,0,0,1,5,0,0,0,0,0,1.4580,74.603
F1B, 2017.06.03,C,39,F,experiment,control, f,19,0,1,4,2,0,0,0,0,0,11.1300,110.963
F1B, 2017.05.31,D,39,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,123.5580,123.558
F1B, 2017.05.31,D,39,F, habituation,control, nf,0,1,0,0,0,0,0,0,0,0,123.5580,52.841
F1B, 2017.06.03,D,39,F,experiment,control, m,32,0,0,1,1,0,0,0,0,0,2.1710,96.683
F1B, 2017.06.03,D,39,F,experiment,control, f,21,0,1,5,3,0,0,0,0,0,4.3210,17.023
F1A, 2017.05.31,A,40,S, habituation,control, nm,1,0,0,0,0,0,0,0,0,0,43.9970,121.356
F1A, 2017.05.31,A,40,S, habituation,control, nf,1,0,0,1,0,0,0,0,0,0,21.4120,121.356
F1A, 2017.06.03,A,40,S,experiment,control, m,24,0,0,0,0,0,0,0,0,0,16.6330,123.748
F1A, 2017.06.03,A,40,S,experiment,control, f,27,0,2,1,0,0,0,0,0,0,3.7480,123.748
F1A, 2017.05.31,B,40,S, habituation,control, nm,7,0,0,0,0,0,0,0,0,0,32.9230,124.061
F1A, 2017.05.31,B,40,S, habituation,control, nf,2,0,0,3,0,0,0,0,0,0,34.4760,124.061
F1A, 2017.06.03,B,40,S,experiment,control, m,12,1,1,3,1,0,0,0,0,0,0.8760,105.63
F1A, 2017.06.03,B,40,S,experiment,control, f,16,3,4,3,0,0,0,0,0,0,1.0560,19.317
F1B, 2017.05.31,C,40,S, habituation,control, m,22,5,0,0,0,0,0,0,0,0,9.4330,99.284
F1B, 2017.05.31,C,40,S, habituation,control, f,14,8,1,0,0,0,0,0,0,0,15.2250,27.638
F1B, 2017.06.03,C,40,S,experiment,control, nm,2,0,0,4,1,0,0,0,0,0,4.5250,75.004
F1B, 2017.06.03,C,40,S,experiment,control, nf,10,1,0,8,0,0,0,0,0,0,4.5250,116.249
F1B, 2017.05.31,D,40,S, habituation,control, m,25,1,2,0,0,0,1,0,0,0,3.5580,53.564
F1B, 2017.05.31,D,40,S, habituation,control, f,21,0,1,0,1,2,0,0,0,0,7.8810,52.451
F1B, 2017.06.03,D,40,S,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,122.1710,122.171
F1B, 2017.06.03,D,40,S,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,122.1710,122.171
F2A, 2017.05.31,A,41,F, habituation,control, m,29,0,1,3,0,0,0,0,0,0,14.0660,134.066
F2A, 2017.05.31,A,41,F, habituation,control, f,2,0,0,6,1,0,0,0,0,0,51.8990,121.97
F2A, 2017.06.03,A,41,F,experiment,control, nm,1,3,0,0,0,0,0,0,0,0,22.4340,35.708
F2A, 2017.06.03,A,41,F,experiment,control, nf,0,6,0,0,0,0,0,0,0,0,121.8560,21.855
F2A, 2017.05.31,B,41,F, habituation,control, m,27,0,6,0,0,0,0,0,0,0,4.8600,124.86
F2A, 2017.05.31,B,41,F, habituation,control, f,4,1,0,0,0,0,0,0,0,0,39.5500,87.431
F2A, 2017.06.03,B,41,F,experiment,control, nm,5,8,0,1,0,0,0,0,0,0,3.2570,53.394
F2A, 2017.06.03,B,41,F,experiment,control, nf,2,4,0,0,1,0,0,0,0,0,20.7810,26.001
F2B, 2017.05.31,C,41,F, habituation,control, nm,0,0,0,1,0,0,0,0,0,0,66.6620,128.132
F2B, 2017.05.31,C,41,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,128.1320,128.132
F2B, 2017.06.03,C,41,F,experiment,control, m,9,8,0,0,9,0,0,0,0,0,3.8690,14.151
F2B, 2017.06.03,C,41,F,experiment,control, f,4,8,0,0,2,0,0,0,0,0,24.6970,9.822
F2B, 2017.05.31,D,41,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,121.0640,121.064
F2B, 2017.05.31,D,41,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,121.0640,121.064
F2B, 2017.06.03,D,41,F,experiment,control, m,2,2,1,4,10,0,0,1,0,0,2.4780,13.184
F2B, 2017.06.03,D,41,F,experiment,control, f,14,3,0,4,2,0,0,0,1,0,7.9960,32.828
F2A, 2017.05.31,A,42,S, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,134.0660,134.066
F2A, 2017.05.31,A,42,S, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,134.0660,134.066
F2A, 2017.06.03,A,42,S,experiment,control, m,8,4,0,0,1,0,0,0,0,0,1.8560,42.542
F2A, 2017.06.03,A,42,S,experiment,control, f,7,2,0,1,1,0,0,0,0,0,13.4400,20.395
F2A, 2017.05.31,B,42,S, habituation,control, nm,8,3,0,3,0,0,0,0,0,0,15.2130,29.952
F2A, 2017.05.31,B,42,S, habituation,control, nf,7,0,0,1,0,0,0,0,0,0,50.2590,124.86
F2A, 2017.06.03,B,42,S,experiment,control, m,6,1,0,0,2,0,0,0,0,0,3.2570,47.674
F2A, 2017.06.03,B,42,S,experiment,control, f,1,0,0,0,3,0,0,0,0,0,33.1310,14.459
F2B, 2017.05.31,C,42,S, habituation,control, m,23,0,0,1,0,0,0,0,0,0,8.1320,128.132
F2B, 2017.05.31,C,42,S, habituation,control, f,0,0,0,0,0,0,0,0,0,0,128.1320,128.132
F2B, 2017.06.03,C,42,S,experiment,control, nm,7,1,0,0,2,0,0,0,0,0,21.2530,12.303
F2B, 2017.06.03,C,42,S,experiment,control, nf,1,5,0,0,3,0,0,0,0,0,88.9710,12.303
F2B, 2017.05.31,D,42,S, habituation,control, m,35,0,0,4,0,0,0,0,0,0,1.2800,121.064
F2B, 2017.05.31,D,42,S, habituation,control, f,25,0,2,2,0,0,1,0,0,0,1.0640,121.064
F2B, 2017.06.03,D,42,S,experiment,control, nm,1,0,0,0,6,0,0,0,0,0,54.4410,17.797
F2B, 2017.06.03,D,42,S,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,122.4780,122.478
F5A, 2017.06.09,A,43,F, habituation,control, m,20,0,0,1,0,0,0,0,0,0,35.1000,137.486
F5A, 2017.06.09,A,43,F, habituation,control, f,17,0,1,3,0,0,2,0,0,0,17.4860,137.486
F5A, 2017.06.11,A,43,F,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,121.0450,121.045
F5A, 2017.06.11,A,43,F,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,121.0450,121.045
F5A, 2017.06.09,B,43,F, habituation,control, m,53,0,1,0,0,0,0,0,0,0,2.8740,120.497
F5A, 2017.06.09,B,43,F, habituation,control, f,26,0,1,5,0,0,0,0,0,0,0.4970,120.497
F5A, 2017.06.11,B,43,F,experiment,control, nm,27,0,0,1,0,0,0,0,0,0,12.5690,121.853
F5A, 2017.06.11,B,43,F,experiment,control, nf,3,0,0,2,0,0,0,0,0,0,11.6340,121.853
F5B, 2017.06.09,C,43,F, habituation,control, nm,31,0,0,1,0,1,0,0,0,0,58.8230,175.161
F5B, 2017.06.09,C,43,F, habituation,control, nf,17,0,1,2,0,0,0,0,0,0,55.1610,175.161
F5B, 2017.06.11,C,43,F,experiment,control, m,66,0,0,0,0,0,0,0,0,0,2.0610,122.061
F5B, 2017.06.11,C,43,F,experiment,control, f,27,0,1,0,0,0,0,0,0,0,5.7590,122.061
F5B, 2017.06.09,D,43,F, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,123.9330,123.933
F5B, 2017.06.09,D,43,F, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,123.9330,123.933
F5B, 2017.06.11,D,43,F,experiment,control, m,68,0,0,0,0,0,0,0,0,0,0.7460,120.746
F5B, 2017.06.11,D,43,F,experiment,control, f,34,0,0,4,0,0,0,0,0,0,2.7740,120.746
F5A, 2017.06.09,A,44,S, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,137.4860,137.486
F5A, 2017.06.09,A,44,S, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,137.4860,137.486
F5A, 2017.06.11,A,44,S,experiment,control, m,46,0,2,2,0,0,1,0,0,0,1.0450,121.045
F5A, 2017.06.11,A,44,S,experiment,control, f,5,0,1,1,0,0,0,0,0,0,16.0510,121.045
F5A, 2017.06.09,B,44,S, habituation,control, nm,2,0,0,0,0,0,0,0,0,0,81.0210,120.497
F5A, 2017.06.09,B,44,S, habituation,control, nf,0,0,0,1,0,0,0,0,0,0,34.7710,120.497
F5A, 2017.06.11,B,44,S,experiment,control, m,54,0,1,0,0,0,0,0,0,0,1.8530,121.853
F5A, 2017.06.11,B,44,S,experiment,control, f,6,0,3,0,0,0,0,0,0,0,15.9700,121.853
F5B, 2017.06.09,C,44,S, habituation,control, m,18,0,3,3,0,0,0,0,0,0,87.0610,175.161
F5B, 2017.06.09,C,44,S, habituation,control, f,18,0,3,0,0,1,0,0,0,0,72.2760,175.161
F5B, 2017.06.11,C,44,S,experiment,control, nm,5,0,0,0,0,1,0,0,0,0,5.0280,122.061
F5B, 2017.06.11,C,44,S,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,122.0610,122.061
F5B, 2017.06.09,D,44,S, habituation,control, m,26,0,3,4,0,0,1,0,0,0,3.9330,123.933
F5B, 2017.06.09,D,44,S, habituation,control, f,12,0,1,2,0,0,0,0,0,0,44.5500,123.933
F5B, 2017.06.11,D,44,S,experiment,control, nm,1,0,0,0,0,0,0,0,0,0,32.5070,120.746
F5B, 2017.06.11,D,44,S,experiment,control, nf,0,0,1,0,0,0,0,0,0,0,120.7460,120.746
F6A, 2017.06.09,A,45,F, habituation,control, m,36,0,2,0,1,1,2,0,0,0,8.5760,40.197
F6A, 2017.06.09,A,45,F, habituation,control, f,10,0,3,2,0,0,0,0,0,0,25.0220,128.576
F6A, 2017.06.11,A,45,F,experiment,control, nm,0,0,0,0,0,0,0,0,0,0,121.4840,121.484
F6A, 2017.06.11,A,45,F,experiment,control, nf,0,0,0,0,0,0,0,0,0,0,121.4840,121.484
F6A, 2017.06.09,B,45,F, habituation,control, m,14,0,7,1,0,0,0,0,0,1,2.6680,122.668
F6A, 2017.06.09,B,45,F, habituation,control, f,2,0,11,1,0,0,0,0,0,0,20.5690,122.668
F6A, 2017.06.11,B,45,F,experiment,control, nm,3,0,0,2,0,0,0,0,0,0,4.6370,121.821
F6A, 2017.06.11,B,45,F,experiment,control, nf,0,0,3,6,0,0,0,0,0,0,11.9060,121.821
F6B, 2017.06.09,C,45,F, habituation,control, nm,16,0,0,1,0,0,0,0,0,0,7.2460,121.235
F6B, 2017.06.09,C,45,F, habituation,control, nf,2,0,2,1,0,0,0,0,0,0,26.1100,121.235
F6B, 2017.06.11,C,45,F,experiment,control, m,24,0,1,2,0,0,0,0,0,0,3.1500,123.15
F6B, 2017.06.11,C,45,F,experiment,control, f,17,0,4,3,0,1,0,0,0,0,4.7950,123.15
F6B, 2017.06.09,D,45,F, habituation,control, nm,0,0,1,0,0,1,0,0,0,1,139.4070,139.407
F6B, 2017.06.09,D,45,F, habituation,control, nf,0,0,7,0,0,0,0,0,0,0,139.4070,139.407
F6B, 2017.06.11,D,45,F,experiment,control, m,30,0,4,1,0,2,0,0,0,0,0.8760,120.876
F6B, 2017.06.11,D,45,F,experiment,control, f,21,0,2,4,0,2,0,0,0,0,0.8760,120.876
F6A, 2017.06.09,A,46,S, habituation,control, nm,0,0,0,0,0,0,0,0,0,0,128.5760,128.576
F6A, 2017.06.09,A,46,S, habituation,control, nf,0,0,0,0,0,0,0,0,0,0,128.5760,128.576
F6A, 2017.06.11,A,46,S,experiment,control, m,35,0,3,2,0,1,0,0,0,0,4.8100,121.484
F6A, 2017.06.11,A,46,S,experiment,control, f,38,0,1,0,0,1,0,0,0,0,1.4840,121.484
F6A, 2017.06.09,B,46,S, habituation,control, nm,1,0,0,1,0,0,0,0,0,0,21.6210,122.668
F6A, 2017.06.09,B,46,S, habituation,control, nf,4,0,2,0,0,0,0,0,0,0,41.8420,122.668
F6A, 2017.06.11,B,46,S,experiment,control, m,32,0,1,1,0,0,0,0,0,0,4.8230,121.821
F6A, 2017.06.11,B,46,S,experiment,control, f,45,0,3,0,0,0,0,0,0,0,1.8210,121.821
F6B, 2017.06.09,C,46,S, habituation,control, m,17,0,1,1,0,0,0,0,0,0,1.2350,121.235
F6B, 2017.06.09,C,46,S, habituation,control, f,24,1,0,0,0,0,0,0,0,0,3.5390,46.735
F6B, 2017.06.11,C,46,S,experiment,control, nm,10,0,1,2,0,1,0,0,0,0,20.5400,123.15
F6B, 2017.06.11,C,46,S,experiment,control, nf,4,0,1,4,0,1,0,0,2,0,21.2290,123.15
F6B, 2017.06.09,D,46,S, habituation,control, m,5,0,5,4,0,0,0,0,0,1,31.8710,139.407
F6B, 2017.06.09,D,46,S, habituation,control, f,23,0,4,4,0,1,0,0,0,0,19.4070,139.407
F6B, 2017.06.11,D,46,S,experiment,control, nm,0,0,1,0,0,1,0,0,0,0,120.8760,120.876
F6B, 2017.06.11,D,46,S,experiment,control, nf,0,0,1,0,0,0,0,0,0,0,120.8760,120.876
F1A, 2017.06.09,A,47,S, habituation,treatment, m,20,0,8,2,0,0,0,0,0,0,0.8320,120.832
F1A, 2017.06.09,A,47,S, habituation,treatment, f,20,1,2,2,1,2,0,0,0,0,2.3880,67.468
F2A, 2017.06.11,A,47,S,experiment,treatment, m,20,0,1,2,0,0,0,0,0,0,4.2530,124.253
F2A, 2017.06.11,A,47,S,experiment,treatment, f,29,0,2,3,0,1,4,0,0,0,5.1760,124.253
